#BEGIN frameIdx[0], TimeInSec[1], FlagAnimationStart[2], batteryPercent[3], Roll[4], Pitch[5], Yaw[6], Vx[7], Vy[8], Vz[9], Vmag[10], Altitude[11], PosLatitude(ax)[12], PosLongitude(ay)[13], PosElevation(az)[14]
7042, 31989.6, -1, 72, -0.00614356, -0.00724312, -1.32359, 0, -0, -0, 0, 0, 2048, 2032, 2528
7043, 32028.4, -1, 72, -0.00626573, -0.00733038, -1.32357, 0, -0, -0, 0, 0, 2048, 2036, 2532
7044, 32067, -1, 72, -0.00633555, -0.00745256, -1.32352, 0, -0, -0, 0, 0, 2048, 2036, 2528
7045, 32105.9, -1, 72, -0.00638791, -0.00759218, -1.32348, 0, -0, -0, 0, 0, 2048, 2036, 2528
7046, 32144.2, -1, 72, -0.00644026, -0.0076969, -1.32345, 0, -0, -0, 0, 0, 2048, 2036, 2524
7047, 32182.7, -1, 72, -0.00651008, -0.00785398, -1.32343, 0, -0, -0, 0, 0, 2048, 2036, 2524
7048, 32220.8, -1, 72, -0.00656244, -0.0079587, -1.32338, 0, -0, -0, 0, 0, 2048, 2036, 2528
7049, 32259, -1, 72, -0.0066148, -0.00797615, -1.32333, 0, -0, -0, 0, 0, 2044, 2036, 2524
7050, 32297.1, -1, 72, -0.00678933, -0.00802851, -1.32329, 0, -0, -0, 0, 0, 2048, 2036, 2528
7051, 32335.1, -1, 72, -0.00682424, -0.00813323, -1.32326, 0, -0, -0, 0, 0, 2048, 2036, 2528
7052, 32373.2, -1, 72, -0.00694641, -0.0082205, -1.32322, 0, -0, -0, 0, 0, 2048, 2032, 2532
7053, 32411.6, -1, 72, -0.00706858, -0.00839503, -1.32319, 0, -0, -0, 0, 0, 2048, 2036, 2528
7054, 32449.6, -1, 72, -0.00710349, -0.00846485, -1.32317, 0, -0, -0, 0, 0, 2048, 2036, 2528
7055, 32487.4, -1, 72, -0.0071384, -0.00858702, -1.32315, 0, -0, -0, 0, 0, 2048, 2036, 2528
7056, 32525.4, -1, 72, -0.00719076, -0.00867429, -1.32313, 0, -0, -0, 0, 0, 2048, 2036, 2528
7057, 32563.5, -1, 72, -0.00720821, -0.00879646, -1.32308, 0, -0, -0, 0, 0, 2048, 2036, 2528
7058, 32602.1, -1, 72, -0.00726057, -0.00886627, -1.32303, 0, -0, -0, 0, 0, 2048, 2036, 2524
7059, 32640.6, -1, 72, -0.00729548, -0.00895354, -1.32299, 0, -0, -0, 0, 0, 2044, 2036, 2528
7060, 32679.6, -1, 72, -0.00727802, -0.00893609, -1.32298, 0, -0, -0, 0, 0, 2048, 2036, 2528
7061, 32717.4, -1, 72, -0.00731293, -0.0090059, -1.32291, 0, -0, -0, 0, 0, 2048, 2036, 2528
7062, 32756.2, -1, 72, -0.00734784, -0.00905826, -1.32289, 0, -0, -0, 0, 0, 2048, 2036, 2528
7063, 32794.4, -1, 72, -0.00736529, -0.00914553, -1.32285, 0, -0, -0, 0, 0, 2048, 2036, 2528
7064, 32833.2, -1, 72, -0.00738274, -0.00921534, -1.32284, 0, -0, -0, 0, 0, 2048, 2036, 2528
7065, 32872, -1, 72, -0.0074002, -0.0092677, -1.32279, 0, -0, -0, 0, 0, 2048, 2036, 2528
7066, 32911, -1, 72, -0.00745256, -0.00938987, -1.32273, 0, -0, -0, 0, 0, 2048, 2036, 2528
7067, 32949.8, -1, 72, -0.00747001, -0.00942478, -1.3227, 0, -0, -0, 0, 0, 2048, 2036, 2528
7068, 32988.3, -1, 72, -0.00748746, -0.0095295, -1.32265, 0, -0, -0, 0, 0, 2048, 2036, 2528
7069, 33027.2, -1, 72, -0.00750492, -0.00954695, -1.32261, 0, -0, -0, 0, 0, 2044, 2036, 2528
7070, 33066.4, -1, 72, -0.00752237, -0.0095644, -1.32259, 0, -0, -0, 0, 0, 2048, 2036, 2524
7071, 33105.2, -1, 72, -0.00759218, -0.00963422, -1.32256, 0, -0, -0, 0, 0, 2048, 2036, 2528
7072, 33144.2, -1, 72, -0.00760964, -0.00970403, -1.32254, 0, -0, -0, 0, 0, 2048, 2036, 2528
7073, 33182.9, -1, 72, -0.00764454, -0.0097913, -1.32249, 0, -0, -0, 0, 0, 2048, 2036, 2528
#END 
